event_id,section,IN_SCOPE,native_s,source_state,reference_available,PLP_peak_index,PLP_s,marker_offset_ms,PLP_interval_BPM,source_confidence,timing_kind,timing_confidence,numerical_attack_uncertainty_ms,performer_ahead_on_behind,coordinate_sign,native_grid_ms,source_context,source_adapter_sha256,ADTOF_event_id,ADTOF_distance_ms,MU_U_BASS_event_id,MU_U_DRUM_event_id,MU_C_DRUM_event_id,historical_Bass_links,exclusion_reason
F_MIX_00496,M2,True,99.84580498866214,UNKNOWN,True,274,99.91546485260771,-69.65986394557433,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_15,45.804988662141,UNCONSTRAINED_NEW_006_203,UNCONSTRAINED_NEW_006_204,TRIO_CONDITIONED_NEW_006_212,,
F_MIX_00497,M2,True,99.93868480725624,BASS_AND_DRUM_SUPPORTED,True,274,99.91546485260771,23.219954648524777,161.49902343750287,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_18,18.68480725623556,UNCONSTRAINED_NEW_006_203,UNCONSTRAINED_NEW_006_204,TRIO_CONDITIONED_NEW_006_212,BASS_00205,
F_MIX_00498,M2,True,100.11283446712018,UNKNOWN,True,275,100.28698412698412,-174.14965986394293,161.49902343750287,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_19,177.16553287981185,UNCONSTRAINED_NEW_006_203,UNCONSTRAINED_NEW_006_204,TRIO_CONDITIONED_NEW_006_214,,
F_MIX_00499,M2,True,100.22893424036282,UNKNOWN,True,275,100.28698412698412,-58.049886621304836,161.49902343750287,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_19,61.065759637173755,UNCONSTRAINED_NEW_006_208,UNCONSTRAINED_NEW_006_209,TRIO_CONDITIONED_NEW_006_215,,
F_MIX_00500,M2,True,100.29859410430839,BASS_AND_DRUM_SUPPORTED,True,275,100.28698412698412,11.609977324269494,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_19,8.594104308400574,UNCONSTRAINED_NEW_006_208,UNCONSTRAINED_NEW_006_209,TRIO_CONDITIONED_NEW_006_219,BASS_00206,
F_MIX_00501,M2,True,100.6120634920635,UNKNOWN,True,276,100.65850340136055,-46.43990929704955,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_20,47.936507936498174,UNCONSTRAINED_NEW_006_214,UNCONSTRAINED_NEW_006_215,TRIO_CONDITIONED_NEW_006_226,,
F_MIX_00502,M2,True,100.68172335600907,BASS_AND_DRUM_SUPPORTED,True,276,100.65850340136055,23.219954648524777,161.49902343750287,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_20,21.723356009076156,UNCONSTRAINED_NEW_006_214,UNCONSTRAINED_NEW_006_215,TRIO_CONDITIONED_NEW_006_226,BASS_00207,
F_MIX_00503,M2,True,100.97197278911564,UNKNOWN,True,277,101.03002267573696,-58.04988662131905,161.49902343750287,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_16,58.02721088436158,UNCONSTRAINED_NEW_006_219,UNCONSTRAINED_NEW_006_220,TRIO_CONDITIONED_NEW_006_232,,
F_MIX_00504,M2,True,101.05324263038548,BASS_AND_DRUM_SUPPORTED,True,277,101.03002267573696,23.219954648524777,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_16,23.242630385482244,UNCONSTRAINED_NEW_006_219,UNCONSTRAINED_NEW_006_220,TRIO_CONDITIONED_NEW_006_232,BASS_00208,
F_MIX_00505,M2,True,101.3318820861678,UNKNOWN,True,278,101.40154195011338,-69.65986394558854,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_21,68.11791383221077,UNCONSTRAINED_NEW_006_226,UNCONSTRAINED_NEW_006_227,TRIO_CONDITIONED_NEW_006_240,BASS_00209,
F_MIX_00506,M2,True,101.65696145124717,UNKNOWN,True,279,101.74984126984127,-92.8798185940991,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_17,113.03854875282582,UNCONSTRAINED_NEW_006_231,UNCONSTRAINED_NEW_006_232,TRIO_CONDITIONED_NEW_006_242,,
F_MIX_00507,M2,True,101.78467120181406,BASS_AND_DRUM_SUPPORTED,True,279,101.74984126984127,34.82993197279427,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_17,14.671201814067558,UNCONSTRAINED_NEW_006_231,UNCONSTRAINED_NEW_006_232,TRIO_CONDITIONED_NEW_006_246,BASS_00210,
F_MIX_00508,M2,True,102.0517006802721,DRUM_SUPPORTED,True,280,102.1213605442177,-69.65986394558854,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_18,21.700680272104478,UNCONSTRAINED_NEW_006_239,UNCONSTRAINED_NEW_006_240,TRIO_CONDITIONED_NEW_006_252,BASS_00211,
F_MIX_00509,M2,True,102.4,UNKNOWN,True,281,102.46965986394558,-69.65986394557433,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_19,89.9999999999892,UNCONSTRAINED_NEW_006_246,UNCONSTRAINED_NEW_006_249,TRIO_CONDITIONED_NEW_006_263,,
F_MIX_00510,M2,True,102.50448979591837,DRUM_SUPPORTED,True,281,102.46965986394558,34.82993197279427,161.49902343750287,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_19,14.4897959183794,UNCONSTRAINED_NEW_006_248,UNCONSTRAINED_NEW_006_249,TRIO_CONDITIONED_NEW_006_266,,
F_MIX_00511,M2,True,102.78312925170069,UNKNOWN,True,282,102.84117913832199,-58.049886621304836,161.49902343750287,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_23,56.8707482993176,UNCONSTRAINED_NEW_006_256,UNCONSTRAINED_NEW_006_257,TRIO_CONDITIONED_NEW_006_270,BASS_00213,
F_MIX_00512,M2,True,103.22430839002267,BASS_AND_DRUM_SUPPORTED,True,283,103.18947845804989,34.82993197278006,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_20,14.30839002266282,UNCONSTRAINED_NEW_006_262,UNCONSTRAINED_NEW_006_263,TRIO_CONDITIONED_NEW_006_283,BASS_00214,
F_MIX_00513,M2,True,103.49133786848073,DRUM_SUPPORTED,True,284,103.53777777777778,-46.43990929704955,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_21,21.33786848072816,UNCONSTRAINED_NEW_006_268,UNCONSTRAINED_NEW_006_269,TRIO_CONDITIONED_NEW_006_287,,
F_MIX_00514,M2,True,103.58421768707483,BASS_AND_DRUM_SUPPORTED,True,284,103.53777777777778,46.43990929704955,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_24,14.217687074832952,UNCONSTRAINED_NEW_006_268,UNCONSTRAINED_NEW_006_269,TRIO_CONDITIONED_NEW_006_290,BASS_00215,
F_MIX_00515,M2,True,103.85124716553288,UNKNOWN,True,285,103.9092970521542,-58.04988662131905,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_22,68.75283446711933,UNCONSTRAINED_NEW_006_273,UNCONSTRAINED_NEW_006_278,TRIO_CONDITIONED_NEW_006_294,,
F_MIX_00516,M2,True,103.94412698412698,BASS_AND_DRUM_SUPPORTED,True,285,103.9092970521542,34.82993197278006,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_22,24.126984126979778,UNCONSTRAINED_NEW_006_277,UNCONSTRAINED_NEW_006_278,TRIO_CONDITIONED_NEW_006_299,BASS_00216,
F_MIX_00517,M2,True,104.18793650793651,DRUM_SUPPORTED,True,286,104.25759637188209,-69.65986394557433,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_25,17.936507936511248,UNCONSTRAINED_NEW_006_282,UNCONSTRAINED_NEW_006_283,TRIO_CONDITIONED_NEW_006_304,BASS_00217,
F_MIX_00518,M2,True,104.23437641723356,UNKNOWN,True,286,104.25759637188209,-23.219954648524777,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_26,55.623582766429536,UNCONSTRAINED_NEW_006_290,UNCONSTRAINED_NEW_006_291,TRIO_CONDITIONED_NEW_006_310,,
F_MIX_00519,M2,True,104.30403628117914,DRUM_SUPPORTED,True,286,104.25759637188209,46.43990929704955,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_26,14.036281179144794,UNCONSTRAINED_NEW_006_290,UNCONSTRAINED_NEW_006_291,TRIO_CONDITIONED_NEW_006_310,,
F_MIX_00520,M2,True,104.33886621315193,DRUM_SUPPORTED,True,286,104.25759637188209,81.26984126984382,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_26,48.866213151939064,UNCONSTRAINED_NEW_006_290,UNCONSTRAINED_NEW_006_291,TRIO_CONDITIONED_NEW_006_310,,
F_MIX_00521,M2,True,104.54784580498867,DRUM_SUPPORTED,True,287,104.60589569160997,-58.049886621304836,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_23,17.84580498866717,UNCONSTRAINED_NEW_006_297,UNCONSTRAINED_NEW_006_300,TRIO_CONDITIONED_NEW_006_316,,
F_MIX_00522,M2,True,104.65233560090702,BASS_AND_DRUM_SUPPORTED,True,287,104.60589569160997,46.43990929704955,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_35_27,22.335600907027242,UNCONSTRAINED_NEW_006_303,UNCONSTRAINED_NEW_006_304,TRIO_CONDITIONED_NEW_006_320,BASS_00218,
F_MIX_00523,M2,True,104.90775510204081,DRUM_SUPPORTED,True,288,104.9774149659864,-69.65986394558854,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_006,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_006_ADTOF_38_24,17.75510204080888,UNCONSTRAINED_NEW_006_311,UNCONSTRAINED_NEW_006_308,TRIO_CONDITIONED_NEW_006_323,,
F_MIX_00524,M2,True,105.02385487528345,DRUM_SUPPORTED,True,288,104.9774149659864,46.43990929704955,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_35_1,23.85487528344754,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_12,,
F_MIX_00525,M2,True,105.27927437641723,UNKNOWN,True,289,105.32571428571428,-46.43990929704955,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_38_2,80.72562358276514,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_16,,
F_MIX_00526,M2,True,105.3837641723356,DRUM_SUPPORTED,True,289,105.32571428571428,58.04988662131905,172.2656249999956,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_38_2,23.76417233560346,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_18,,
F_MIX_00527,M2,True,105.61596371882086,DRUM_SUPPORTED,True,290,105.67401360544218,-58.04988662131905,172.2656249999956,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_35_2,5.963718820865438,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_24,BASS_00219,
F_MIX_00528,M2,True,106.10358276643991,DRUM_SUPPORTED,True,291,106.0455328798186,58.04988662131905,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_35_3,13.582766439910188,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_30,,
F_MIX_00529,M2,True,106.37061224489796,DRUM_SUPPORTED,True,292,106.39383219954648,-23.219954648524777,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_38_4,30.612244897952223,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_31,,
F_MIX_00530,M2,True,106.82340136054422,DRUM_SUPPORTED,True,293,106.74213151927438,81.26984126984382,161.49902343750287,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_35_5,13.40136054422203,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_43,BASS_00221,
F_MIX_00531,M2,True,107.06721088435374,DRUM_SUPPORTED,True,294,107.11365079365079,-46.43990929704955,161.49902343750287,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_38_6,27.21088435373531,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_48,,
F_MIX_00532,M2,True,107.18331065759637,DRUM_SUPPORTED,True,294,107.11365079365079,69.65986394557433,172.2656249999956,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_35_6,23.310657596368856,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_50,BASS_00222,
F_MIX_00533,M2,True,107.4271201814059,DRUM_SUPPORTED,True,295,107.46195011337869,-34.82993197279427,172.2656249999956,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_007,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_007_ADTOF_38_7,27.12018140589123,UNCONSTRAINED_NEW_007_57,UNCONSTRAINED_NEW_007_58,TRIO_CONDITIONED_NEW_007_55,,
