event_id,stem,timestamp_s,sample_index,in_scope,identity,asset_sha256,source_identity,provenance,operational_timestamp,timestamp_origin,full_mix_event_id
BASS_00261,bass,105.66240362811791,4659712,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,105.66240362811791,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00262,bass,105.75528344671201,4663808,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,105.75528344671201,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00264,bass,106.46349206349207,4695040,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,106.46349206349207,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00268,bass,108.18176870748299,4770816,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,108.18176870748299,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00269,bass,108.21659863945578,4772352,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,108.21659863945578,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00271,bass,108.56489795918367,4787712,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,108.56489795918367,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00275,bass,109.99292517006803,4850688,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,109.99292517006803,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00276,bass,110.36444444444444,4867072,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,110.36444444444444,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00279,bass,111.07265306122449,4898304,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,111.07265306122449,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00282,bass,111.7924716553288,4930048,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,111.7924716553288,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00284,bass,112.43102040816326,4958208,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,112.43102040816326,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00286,bass,113.24371882086167,4994048,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,113.24371882086167,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00287,bass,113.62684807256235,5010944,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,113.62684807256235,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00288,bass,113.97514739229025,5026304,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,113.97514739229025,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00289,bass,114.69496598639456,5058048,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,114.69496598639456,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00293,bass,116.54095238095238,5139456,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,116.54095238095238,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00298,bass,118.2940589569161,5216768,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,118.2940589569161,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00300,bass,119.93106575963719,5288960,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,119.93106575963719,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00301,bass,119.97750566893424,5291008,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,119.97750566893424,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00302,bass,120.97596371882086,5335040,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,120.97596371882086,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00307,bass,123.07736961451248,5427712,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,123.07736961451248,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00314,bass,125.61995464852608,5539840,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,125.61995464852608,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00315,bass,125.96825396825396,5555200,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,125.96825396825396,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00316,bass,126.1191836734694,5561856,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,126.1191836734694,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00317,bass,126.21206349206349,5565952,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,126.21206349206349,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00318,bass,126.32816326530612,5571072,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,126.32816326530612,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00322,bass,127.17569160997732,5608448,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,127.17569160997732,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00326,bass,128.46439909297052,5665280,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,128.46439909297052,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00327,bass,128.83591836734695,5681664,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,128.83591836734695,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00329,bass,129.5673469387755,5713920,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,129.5673469387755,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00332,bass,130.6702947845805,5762560,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,130.6702947845805,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00333,bass,130.91410430839002,5773312,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,130.91410430839002,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00337,bass,131.84290249433107,5814272,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,131.84290249433107,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00338,bass,131.91256235827663,5817344,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,131.91256235827663,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00341,bass,133.14321995464852,5871616,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,133.14321995464852,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00342,bass,133.49151927437643,5886976,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,133.49151927437643,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00356,bass,138.59990929705216,6112256,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,138.59990929705216,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00357,bass,138.87854875283446,6124544,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,138.87854875283446,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00362,bass,140.34140589569162,6189056,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,140.34140589569162,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00368,bass,142.5124716553288,6284800,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,142.5124716553288,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00372,bass,144.34684807256235,6365696,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,144.34684807256235,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00373,bass,144.7067573696145,6381568,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,144.7067573696145,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00374,bass,145.07827664399093,6397952,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,145.07827664399093,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00375,bass,145.32208616780045,6408704,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,145.32208616780045,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00377,bass,145.78648526077097,6429184,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,145.78648526077097,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00378,bass,145.97224489795917,6437376,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,145.97224489795917,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00380,bass,146.35537414965987,6454272,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,146.35537414965987,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00381,bass,146.5643537414966,6463488,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,146.5643537414966,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00397,bass,148.99083900226756,6570496,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,148.99083900226756,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00399,bass,149.22303854875284,6580736,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,149.22303854875284,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00410,bass,152.29968253968255,6716416,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,152.29968253968255,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00415,bass,154.1340589569161,6797312,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,154.1340589569161,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00416,bass,154.3894784580499,6808576,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,154.3894784580499,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00421,bass,155.5504761904762,6859776,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,155.5504761904762,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00425,bass,156.94367346938776,6921216,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,156.94367346938776,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00426,bass,157.00172335600908,6923776,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,157.00172335600908,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00427,bass,157.14104308390023,6929920,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,157.14104308390023,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00431,bass,158.36009070294784,6983680,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,158.36009070294784,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00432,bass,158.48780045351475,6989312,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,158.48780045351475,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00437,bass,160.20607709750567,7065088,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,160.20607709750567,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00450,bass,163.22467120181406,7198208,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,163.22467120181406,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00451,bass,163.42204081632653,7206912,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,163.42204081632653,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00453,bass,163.56136054421768,7213056,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,163.56136054421768,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00458,bass,165.0009977324263,7276544,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,165.0009977324263,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00460,bass,165.7556462585034,7309824,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,165.7556462585034,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00463,bass,166.80054421768708,7355904,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,166.80054421768708,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00466,bass,167.8918820861678,7404032,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,167.8918820861678,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00470,bass,169.42439909297053,7471616,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,169.42439909297053,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00472,bass,170.01650793650794,7497728,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,170.01650793650794,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00473,bass,170.07455782312925,7500288,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,170.07455782312925,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00475,bass,170.63183673469388,7524864,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,170.63183673469388,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00478,bass,171.15428571428572,7547904,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,171.15428571428572,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00482,bass,172.5707029478458,7610368,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,172.5707029478458,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00485,bass,173.18603174603174,7637504,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,173.18603174603174,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00488,bass,173.8013605442177,7664640,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,173.8013605442177,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00491,bass,174.34702947845804,7688704,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,174.34702947845804,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00492,bass,174.46312925170068,7693824,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,174.46312925170068,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00493,bass,174.55600907029478,7697920,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,174.55600907029478,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00494,bass,174.67210884353742,7703040,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,174.67210884353742,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00497,bass,176.86639455782313,7799808,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,176.86639455782313,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00502,bass,178.68916099773242,7880192,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,178.68916099773242,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00511,bass,182.70621315192744,8057344,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,182.70621315192744,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00517,bass,184.33160997732426,8129024,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,184.33160997732426,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00519,bass,184.66829931972788,8143872,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,184.66829931972788,SEPARATOR_STEM,NOT_ESTABLISHED
