left_reference_index,left_seconds,right_seconds,interval_seconds,raw_discrete_bpm
78,28.606984126984127,28.955283446712016,0.3482993197278894,172.26562500000085
79,28.955283446712016,29.326802721088434,0.37151927437641774,161.49902343749977
80,29.326802721088434,29.675102040816327,0.34829931972789296,172.26562499999912
81,29.675102040816327,30.046621315192745,0.37151927437641774,161.49902343749977
82,30.046621315192745,30.394920634920634,0.3482993197278894,172.26562500000085
83,30.394920634920634,30.743219954648527,0.34829931972789296,172.26562499999912
84,30.743219954648527,31.114739229024945,0.37151927437641774,161.49902343749977
85,31.114739229024945,31.463038548752834,0.3482993197278894,172.26562500000085
86,31.463038548752834,31.834557823129252,0.37151927437641774,161.49902343749977
87,31.834557823129252,32.182857142857145,0.34829931972789296,172.26562499999912
88,32.182857142857145,32.53115646258503,0.34829931972788586,172.26562500000261
89,32.53115646258503,32.90267573696145,0.37151927437641774,161.49902343749977
90,32.90267573696145,33.274195011337866,0.37151927437641774,161.49902343749977
91,33.274195011337866,33.62249433106576,0.34829931972789296,172.26562499999912
92,33.62249433106576,33.99401360544218,0.37151927437641774,161.49902343749977
93,33.99401360544218,34.365532879818595,0.37151927437641774,161.49902343749977
94,34.365532879818595,34.71383219954649,0.34829931972789296,172.26562499999912
95,34.71383219954649,35.085351473922906,0.37151927437641774,161.49902343749977
96,35.085351473922906,35.456870748299316,0.37151927437641064,161.49902343750287
97,35.456870748299316,35.828390022675734,0.37151927437641774,161.49902343749977
98,35.828390022675734,36.19990929705215,0.37151927437641774,161.49902343749977
99,36.19990929705215,36.57142857142857,0.37151927437641774,161.49902343749977
100,36.57142857142857,36.94294784580499,0.37151927437641774,161.49902343749977
101,36.94294784580499,37.314467120181405,0.37151927437641774,161.49902343749977
102,37.314467120181405,37.68598639455782,0.37151927437641774,161.49902343749977
103,37.68598639455782,38.05750566893424,0.37151927437641774,161.49902343749977
104,38.05750566893424,38.42902494331066,0.37151927437641774,161.49902343749977
105,38.42902494331066,38.77732426303855,0.34829931972789296,172.26562499999912
106,38.77732426303855,39.14884353741497,0.37151927437641774,161.49902343749977
107,39.14884353741497,39.52036281179139,0.37151927437641774,161.49902343749977
108,39.52036281179139,39.8918820861678,0.37151927437641064,161.49902343750287
109,39.8918820861678,40.263401360544215,0.37151927437641774,161.49902343749977
110,40.263401360544215,40.61170068027211,0.34829931972789296,172.26562499999912
111,40.61170068027211,40.983219954648526,0.37151927437641774,161.49902343749977
112,40.983219954648526,41.35473922902494,0.37151927437641774,161.49902343749977
113,41.35473922902494,41.72625850340136,0.37151927437641774,161.49902343749977
114,41.72625850340136,42.09777777777778,0.37151927437641774,161.49902343749977
115,42.09777777777778,42.4692970521542,0.37151927437641774,161.49902343749977
116,42.4692970521542,42.81759637188209,0.34829931972789296,172.26562499999912
117,42.81759637188209,43.1891156462585,0.37151927437641064,161.49902343750287
118,43.1891156462585,43.56063492063492,0.37151927437641774,161.49902343749977
119,43.56063492063492,43.932154195011336,0.37151927437641774,161.49902343749977
120,43.932154195011336,44.30367346938775,0.37151927437641774,161.49902343749977
121,44.30367346938775,44.698412698412696,0.3947392290249425,151.99908088235324
122,44.698412698412696,45.069931972789114,0.37151927437641774,161.49902343749977
123,45.069931972789114,45.44145124716553,0.37151927437641774,161.49902343749977
124,45.44145124716553,45.836190476190474,0.3947392290249425,151.99908088235324
125,45.836190476190474,46.23092970521542,0.3947392290249425,151.99908088235324
126,46.23092970521542,46.625668934240366,0.3947392290249496,151.9990808823505
127,46.625668934240366,47.02040816326531,0.3947392290249425,151.99908088235324
128,47.02040816326531,47.391927437641726,0.37151927437641774,161.49902343749977
129,47.391927437641726,47.78666666666667,0.3947392290249425,151.99908088235324
130,47.78666666666667,48.15818594104309,0.37151927437641774,161.49902343749977
131,48.15818594104309,48.529705215419504,0.37151927437641774,161.49902343749977
132,48.529705215419504,48.901224489795915,0.37151927437641064,161.49902343750287
133,48.901224489795915,49.27274376417233,0.37151927437641774,161.49902343749977
134,49.27274376417233,49.64426303854875,0.37151927437641774,161.49902343749977
135,49.64426303854875,50.01578231292517,0.37151927437641774,161.49902343749977
136,50.01578231292517,50.387301587301586,0.37151927437641774,161.49902343749977
137,50.387301587301586,50.758820861678004,0.37151927437641774,161.49902343749977
138,50.758820861678004,51.1071201814059,0.34829931972789296,172.26562499999912
139,51.1071201814059,51.478639455782314,0.37151927437641774,161.49902343749977
140,51.478639455782314,51.85015873015873,0.37151927437641774,161.49902343749977
141,51.85015873015873,52.22167800453515,0.37151927437641774,161.49902343749977
142,52.22167800453515,52.59319727891157,0.37151927437641774,161.49902343749977
143,52.59319727891157,52.964716553287985,0.37151927437641774,161.49902343749977
144,52.964716553287985,53.336235827664396,0.37151927437641064,161.49902343750287
145,53.336235827664396,53.707755102040814,0.37151927437641774,161.49902343749977
146,53.707755102040814,54.07927437641723,0.37151927437641774,161.49902343749977
147,54.07927437641723,54.427573696145124,0.34829931972789296,172.26562499999912
148,54.427573696145124,54.79909297052154,0.37151927437641774,161.49902343749977
149,54.79909297052154,55.17061224489796,0.37151927437641774,161.49902343749977
150,55.17061224489796,55.54213151927438,0.37151927437641774,161.49902343749977
151,55.54213151927438,55.89043083900227,0.34829931972789296,172.26562499999912
152,55.89043083900227,56.26195011337869,0.37151927437641774,161.49902343749977
153,56.26195011337869,56.610249433106574,0.34829931972788586,172.26562500000261
154,56.610249433106574,56.98176870748299,0.37151927437641774,161.49902343749977
155,56.98176870748299,57.330068027210885,0.34829931972789296,172.26562499999912
156,57.330068027210885,57.67836734693878,0.34829931972789296,172.26562499999912
157,57.67836734693878,58.026666666666664,0.34829931972788586,172.26562500000261
158,58.026666666666664,58.39818594104308,0.37151927437641774,161.49902343749977
159,58.39818594104308,58.746485260770974,0.34829931972789296,172.26562499999912
160,58.746485260770974,59.11800453514739,0.37151927437641774,161.49902343749977
161,59.11800453514739,59.466303854875285,0.34829931972789296,172.26562499999912
162,59.466303854875285,59.8378231292517,0.37151927437641774,161.49902343749977
163,59.8378231292517,60.20934240362812,0.37151927437641774,161.49902343749977
164,60.20934240362812,60.58086167800454,0.37151927437641774,161.49902343749977
165,60.58086167800454,60.929160997732424,0.34829931972788586,172.26562500000261
166,60.929160997732424,61.32390022675737,0.3947392290249425,151.99908088235324
167,61.32390022675737,61.695419501133784,0.37151927437641774,161.49902343749977
168,61.695419501133784,62.0669387755102,0.37151927437641774,161.49902343749977
169,62.0669387755102,62.43845804988662,0.37151927437641774,161.49902343749977
170,62.43845804988662,62.80997732426304,0.37151927437641774,161.49902343749977
171,62.80997732426304,63.181496598639455,0.37151927437641774,161.49902343749977
172,63.181496598639455,63.52979591836735,0.34829931972789296,172.26562499999912
173,63.52979591836735,63.901315192743766,0.37151927437641774,161.49902343749977
174,63.901315192743766,64.27283446712018,0.37151927437641064,161.49902343750287
175,64.27283446712018,64.62113378684808,0.34829931972790007,172.2656249999956
176,64.62113378684808,64.99265306122449,0.37151927437641064,161.49902343750287
177,64.99265306122449,65.34095238095239,0.34829931972790007,172.2656249999956
178,65.34095238095239,65.68925170068027,0.34829931972788586,172.26562500000261
179,65.68925170068027,66.06077097505668,0.37151927437641064,161.49902343750287
180,66.06077097505668,66.40907029478458,0.34829931972790007,172.2656249999956
181,66.40907029478458,66.780589569161,0.37151927437641064,161.49902343750287
182,66.780589569161,67.1288888888889,0.34829931972790007,172.2656249999956
183,67.1288888888889,67.47718820861678,0.34829931972788586,172.26562500000261
184,67.47718820861678,67.84870748299319,0.37151927437641064,161.49902343750287
185,67.84870748299319,68.19700680272109,0.34829931972790007,172.2656249999956
186,68.19700680272109,68.5685260770975,0.37151927437641064,161.49902343750287
187,68.5685260770975,68.9168253968254,0.34829931972790007,172.2656249999956
188,68.9168253968254,69.28834467120181,0.37151927437641064,161.49902343750287
189,69.28834467120181,69.6366439909297,0.34829931972788586,172.26562500000261
190,69.6366439909297,69.9849433106576,0.34829931972790007,172.2656249999956
191,69.9849433106576,70.35646258503401,0.37151927437641064,161.49902343750287
192,70.35646258503401,70.70476190476191,0.34829931972790007,172.2656249999956
193,70.70476190476191,71.07628117913832,0.37151927437641064,161.49902343750287
194,71.07628117913832,71.42458049886622,0.34829931972790007,172.2656249999956
195,71.42458049886622,71.79609977324263,0.37151927437641064,161.49902343750287
196,71.79609977324263,72.14439909297052,0.34829931972788586,172.26562500000261
197,72.14439909297052,72.51591836734694,0.37151927437642485,161.4990234374967
198,72.51591836734694,72.86421768707483,0.34829931972788586,172.26562500000261
199,72.86421768707483,73.23573696145125,0.37151927437642485,161.4990234374967
200,73.23573696145125,73.60725623582766,0.37151927437641064,161.49902343750287
201,73.60725623582766,73.95555555555555,0.34829931972788586,172.26562500000261
202,73.95555555555555,74.32707482993197,0.37151927437642485,161.4990234374967
203,74.32707482993197,74.67537414965986,0.34829931972788586,172.26562500000261
204,74.67537414965986,75.04689342403628,0.37151927437642485,161.4990234374967
205,75.04689342403628,75.39519274376417,0.34829931972788586,172.26562500000261
206,75.39519274376417,75.7667120181406,0.37151927437642485,161.4990234374967
207,75.7667120181406,76.11501133786848,0.34829931972788586,172.26562500000261
208,76.11501133786848,76.48653061224489,0.37151927437641064,161.49902343750287
209,76.48653061224489,76.83482993197279,0.34829931972790007,172.2656249999956
210,76.83482993197279,77.18312925170068,0.34829931972788586,172.26562500000261
211,77.18312925170068,77.5546485260771,0.37151927437642485,161.4990234374967
212,77.5546485260771,77.90294784580499,0.34829931972788586,172.26562500000261
213,77.90294784580499,78.27446712018141,0.37151927437642485,161.4990234374967
214,78.27446712018141,78.6227664399093,0.34829931972788586,172.26562500000261
215,78.6227664399093,78.97106575963718,0.34829931972788586,172.26562500000261
216,78.97106575963718,79.34258503401361,0.37151927437642485,161.4990234374967
217,79.34258503401361,79.6908843537415,0.34829931972788586,172.26562500000261
218,79.6908843537415,80.03918367346938,0.34829931972788586,172.26562500000261
219,80.03918367346938,80.4107029478458,0.37151927437642485,161.4990234374967
220,80.4107029478458,80.78222222222222,0.37151927437641064,161.49902343750287
221,80.78222222222222,81.13052154195012,0.34829931972790007,172.2656249999956
222,81.13052154195012,81.50204081632653,0.37151927437641064,161.49902343750287
223,81.50204081632653,81.87356009070295,0.37151927437642485,161.4990234374967
224,81.87356009070295,82.24507936507936,0.37151927437641064,161.49902343750287
225,82.24507936507936,82.61659863945579,0.37151927437642485,161.4990234374967
226,82.61659863945579,82.9881179138322,0.37151927437641064,161.49902343750287
227,82.9881179138322,83.35963718820862,0.37151927437642485,161.4990234374967
228,83.35963718820862,83.73115646258503,0.37151927437641064,161.49902343750287
229,83.73115646258503,84.10267573696144,0.37151927437641064,161.49902343750287
230,84.10267573696144,84.45097505668934,0.34829931972790007,172.2656249999956
231,84.45097505668934,84.82249433106576,0.37151927437641064,161.49902343750287
232,84.82249433106576,85.17079365079366,0.34829931972790007,172.2656249999956
233,85.17079365079366,85.54231292517007,0.37151927437641064,161.49902343750287
234,85.54231292517007,85.89061224489797,0.34829931972790007,172.2656249999956
235,85.89061224489797,86.23891156462585,0.34829931972788586,172.26562500000261
236,86.23891156462585,86.61043083900226,0.37151927437641064,161.49902343750287
237,86.61043083900226,86.95873015873016,0.34829931972790007,172.2656249999956
238,86.95873015873016,87.30702947845805,0.34829931972788586,172.26562500000261
239,87.30702947845805,87.67854875283447,0.37151927437642485,161.4990234374967
240,87.67854875283447,88.02684807256236,0.34829931972788586,172.26562500000261
241,88.02684807256236,88.39836734693877,0.37151927437641064,161.49902343750287
242,88.39836734693877,88.74666666666667,0.34829931972790007,172.2656249999956
243,88.74666666666667,89.09496598639456,0.34829931972788586,172.26562500000261
244,89.09496598639456,89.46648526077098,0.37151927437642485,161.4990234374967
245,89.46648526077098,89.81478458049887,0.34829931972788586,172.26562500000261
246,89.81478458049887,90.16308390022675,0.34829931972788586,172.26562500000261
247,90.16308390022675,90.53460317460318,0.37151927437642485,161.4990234374967
248,90.53460317460318,90.88290249433106,0.34829931972788586,172.26562500000261
249,90.88290249433106,91.25442176870749,0.37151927437642485,161.4990234374967
250,91.25442176870749,91.60272108843537,0.34829931972788586,172.26562500000261
251,91.60272108843537,91.9742403628118,0.37151927437642485,161.4990234374967
252,91.9742403628118,92.32253968253968,0.34829931972788586,172.26562500000261
253,92.32253968253968,92.67083900226757,0.34829931972788586,172.26562500000261
254,92.67083900226757,93.042358276644,0.37151927437642485,161.4990234374967
255,93.042358276644,93.39065759637188,0.34829931972788586,172.26562500000261
256,93.39065759637188,93.7621768707483,0.37151927437642485,161.4990234374967
257,93.7621768707483,94.11047619047619,0.34829931972788586,172.26562500000261
258,94.11047619047619,94.4819954648526,0.37151927437641064,161.49902343750287
259,94.4819954648526,94.85351473922903,0.37151927437642485,161.4990234374967
260,94.85351473922903,95.20181405895691,0.34829931972788586,172.26562500000261
261,95.20181405895691,95.57333333333334,0.37151927437642485,161.4990234374967
262,95.57333333333334,95.92163265306122,0.34829931972788586,172.26562500000261
263,95.92163265306122,96.29315192743765,0.37151927437642485,161.4990234374967
264,96.29315192743765,96.64145124716553,0.34829931972788586,172.26562500000261
265,96.64145124716553,97.01297052154194,0.37151927437641064,161.49902343750287
266,97.01297052154194,97.36126984126984,0.34829931972790007,172.2656249999956
267,97.36126984126984,97.73278911564626,0.37151927437641064,161.49902343750287
268,97.73278911564626,98.08108843537416,0.34829931972790007,172.2656249999956
269,98.08108843537416,98.45260770975057,0.37151927437641064,161.49902343750287
270,98.45260770975057,98.82412698412699,0.37151927437642485,161.4990234374967
271,98.82412698412699,99.17242630385488,0.34829931972788586,172.26562500000261
272,99.17242630385488,99.54394557823129,0.37151927437641064,161.49902343750287
273,99.54394557823129,99.91546485260771,0.37151927437642485,161.4990234374967
274,99.91546485260771,100.28698412698412,0.37151927437641064,161.49902343750287
275,100.28698412698412,100.65850340136055,0.37151927437642485,161.4990234374967
276,100.65850340136055,101.03002267573696,0.37151927437641064,161.49902343750287
277,101.03002267573696,101.40154195011338,0.37151927437642485,161.4990234374967
278,101.40154195011338,101.74984126984127,0.34829931972788586,172.26562500000261
279,101.74984126984127,102.1213605442177,0.37151927437642485,161.4990234374967
280,102.1213605442177,102.46965986394558,0.34829931972788586,172.26562500000261
281,102.46965986394558,102.84117913832199,0.37151927437641064,161.49902343750287
282,102.84117913832199,103.18947845804989,0.34829931972790007,172.2656249999956
283,103.18947845804989,103.53777777777778,0.34829931972788586,172.26562500000261
284,103.53777777777778,103.9092970521542,0.37151927437642485,161.4990234374967
285,103.9092970521542,104.25759637188209,0.34829931972788586,172.26562500000261
286,104.25759637188209,104.60589569160997,0.34829931972788586,172.26562500000261
287,104.60589569160997,104.9774149659864,0.37151927437642485,161.4990234374967
288,104.9774149659864,105.32571428571428,0.34829931972788586,172.26562500000261
289,105.32571428571428,105.67401360544218,0.34829931972790007,172.2656249999956
290,105.67401360544218,106.0455328798186,0.37151927437641064,161.49902343750287
291,106.0455328798186,106.39383219954648,0.34829931972788586,172.26562500000261
292,106.39383219954648,106.74213151927438,0.34829931972790007,172.2656249999956
293,106.74213151927438,107.11365079365079,0.37151927437641064,161.49902343750287
294,107.11365079365079,107.46195011337869,0.34829931972790007,172.2656249999956
295,107.46195011337869,107.81024943310658,0.34829931972788586,172.26562500000261
296,107.81024943310658,108.18176870748299,0.37151927437641064,161.49902343750287
297,108.18176870748299,108.53006802721089,0.34829931972790007,172.2656249999956
298,108.53006802721089,108.9015873015873,0.37151927437641064,161.49902343750287
299,108.9015873015873,109.2498866213152,0.34829931972790007,172.2656249999956
300,109.2498866213152,109.62140589569161,0.37151927437641064,161.49902343750287
301,109.62140589569161,109.9697052154195,0.34829931972788586,172.26562500000261
302,109.9697052154195,110.34122448979592,0.37151927437642485,161.4990234374967
303,110.34122448979592,110.6895238095238,0.34829931972788586,172.26562500000261
304,110.6895238095238,111.06104308390023,0.37151927437642485,161.4990234374967
305,111.06104308390023,111.43256235827664,0.37151927437641064,161.49902343750287
306,111.43256235827664,111.78086167800454,0.34829931972790007,172.2656249999956
307,111.78086167800454,112.12916099773243,0.34829931972788586,172.26562500000261
308,112.12916099773243,112.50068027210884,0.37151927437641064,161.49902343750287
309,112.50068027210884,112.84897959183674,0.34829931972790007,172.2656249999956
310,112.84897959183674,113.22049886621315,0.37151927437641064,161.49902343750287
311,113.22049886621315,113.56879818594105,0.34829931972790007,172.2656249999956
312,113.56879818594105,113.94031746031746,0.37151927437641064,161.49902343750287
313,113.94031746031746,114.31183673469388,0.37151927437642485,161.4990234374967
314,114.31183673469388,114.66013605442177,0.34829931972788586,172.26562500000261
315,114.66013605442177,115.03165532879818,0.37151927437641064,161.49902343750287
316,115.03165532879818,115.4031746031746,0.37151927437642485,161.4990234374967
317,115.4031746031746,115.77469387755102,0.37151927437641064,161.49902343750287
318,115.77469387755102,116.14621315192744,0.37151927437642485,161.4990234374967
319,116.14621315192744,116.51773242630385,0.37151927437641064,161.49902343750287
320,116.51773242630385,116.88925170068028,0.37151927437642485,161.4990234374967
321,116.88925170068028,117.26077097505669,0.37151927437641064,161.49902343750287
322,117.26077097505669,117.63229024943311,0.37151927437642485,161.4990234374967
323,117.63229024943311,118.00380952380952,0.37151927437641064,161.49902343750287
324,118.00380952380952,118.37532879818595,0.37151927437642485,161.4990234374967
325,118.37532879818595,118.72362811791383,0.34829931972788586,172.26562500000261
326,118.72362811791383,119.09514739229024,0.37151927437641064,161.49902343750287
327,119.09514739229024,119.44344671201814,0.34829931972790007,172.2656249999956
328,119.44344671201814,119.81496598639455,0.37151927437641064,161.49902343750287
329,119.81496598639455,120.16326530612245,0.34829931972790007,172.2656249999956
330,120.16326530612245,120.53478458049887,0.37151927437641064,161.49902343750287
331,120.53478458049887,120.88308390022675,0.34829931972788586,172.26562500000261
332,120.88308390022675,121.25460317460318,0.37151927437642485,161.4990234374967
333,121.25460317460318,121.60290249433106,0.34829931972788586,172.26562500000261
334,121.60290249433106,121.97442176870749,0.37151927437642485,161.4990234374967
335,121.97442176870749,122.32272108843537,0.34829931972788586,172.26562500000261
336,122.32272108843537,122.6942403628118,0.37151927437642485,161.4990234374967
337,122.6942403628118,123.06575963718821,0.37151927437641064,161.49902343750287
338,123.06575963718821,123.4140589569161,0.34829931972788586,172.26562500000261
339,123.4140589569161,123.78557823129252,0.37151927437642485,161.4990234374967
340,123.78557823129252,124.1338775510204,0.34829931972788586,172.26562500000261
341,124.1338775510204,124.50539682539683,0.37151927437642485,161.4990234374967
342,124.50539682539683,124.85369614512472,0.34829931972788586,172.26562500000261
343,124.85369614512472,125.22521541950114,0.37151927437642485,161.4990234374967
344,125.22521541950114,125.57351473922903,0.34829931972788586,172.26562500000261
345,125.57351473922903,125.94503401360544,0.37151927437641064,161.49902343750287
346,125.94503401360544,126.29333333333334,0.34829931972790007,172.2656249999956
347,126.29333333333334,126.66485260770975,0.37151927437641064,161.49902343750287
348,126.66485260770975,127.01315192743765,0.34829931972790007,172.2656249999956
349,127.01315192743765,127.36145124716553,0.34829931972788586,172.26562500000261
350,127.36145124716553,127.73297052154194,0.37151927437641064,161.49902343750287
351,127.73297052154194,128.08126984126983,0.34829931972788586,172.26562500000261
352,128.08126984126983,128.45278911564625,0.37151927437642485,161.4990234374967
353,128.45278911564625,128.80108843537414,0.34829931972788586,172.26562500000261
354,128.80108843537414,129.17260770975057,0.37151927437642485,161.4990234374967
355,129.17260770975057,129.52090702947845,0.34829931972788586,172.26562500000261
356,129.52090702947845,129.89242630385488,0.37151927437642485,161.4990234374967
357,129.89242630385488,130.24072562358276,0.34829931972788586,172.26562500000261
358,130.24072562358276,130.6122448979592,0.37151927437642485,161.4990234374967
359,130.6122448979592,130.96054421768707,0.34829931972788586,172.26562500000261
360,130.96054421768707,131.3320634920635,0.37151927437642485,161.4990234374967
361,131.3320634920635,131.68036281179138,0.34829931972788586,172.26562500000261
362,131.68036281179138,132.0518820861678,0.37151927437642485,161.4990234374967
363,132.0518820861678,132.4001814058957,0.34829931972788586,172.26562500000261
364,132.4001814058957,132.77170068027212,0.37151927437642485,161.4990234374967
365,132.77170068027212,133.12,0.34829931972788586,172.26562500000261
366,133.12,133.49151927437643,0.37151927437642485,161.4990234374967
367,133.49151927437643,133.83981859410432,0.34829931972788586,172.26562500000261
368,133.83981859410432,134.2113378684807,0.3715192743763964,161.49902343750904
369,134.2113378684807,134.55963718820863,0.3482993197279143,172.26562499998857
370,134.55963718820863,134.93115646258502,0.3715192743763964,161.49902343750904
371,134.93115646258502,135.27945578231294,0.3482993197279143,172.26562499998857
372,135.27945578231294,135.65097505668933,0.3715192743763964,161.49902343750904
373,135.65097505668933,135.99927437641725,0.3482993197279143,172.26562499998857
374,135.99927437641725,136.37079365079364,0.3715192743763964,161.49902343750904
375,136.37079365079364,136.71909297052153,0.34829931972788586,172.26562500000261
376,136.71909297052153,137.09061224489795,0.37151927437642485,161.4990234374967
377,137.09061224489795,137.43891156462584,0.34829931972788586,172.26562500000261
378,137.43891156462584,137.81043083900227,0.37151927437642485,161.4990234374967
379,137.81043083900227,138.15873015873015,0.34829931972788586,172.26562500000261
380,138.15873015873015,138.50702947845804,0.34829931972788586,172.26562500000261
381,138.50702947845804,138.87854875283446,0.37151927437642485,161.4990234374967
382,138.87854875283446,139.22684807256235,0.34829931972788586,172.26562500000261
383,139.22684807256235,139.59836734693877,0.37151927437642485,161.4990234374967
384,139.59836734693877,139.94666666666666,0.34829931972788586,172.26562500000261
385,139.94666666666666,140.31818594104308,0.37151927437642485,161.4990234374967
386,140.31818594104308,140.6897052154195,0.37151927437642485,161.4990234374967
387,140.6897052154195,141.0380045351474,0.34829931972788586,172.26562500000261
388,141.0380045351474,141.40952380952382,0.37151927437642485,161.4990234374967
389,141.40952380952382,141.78104308390022,0.3715192743763964,161.49902343750904
390,141.78104308390022,142.12934240362813,0.3482993197279143,172.26562499998857
391,142.12934240362813,142.50086167800453,0.3715192743763964,161.49902343750904
392,142.50086167800453,142.87238095238095,0.37151927437642485,161.4990234374967
393,142.87238095238095,143.22068027210884,0.34829931972788586,172.26562500000261
394,143.22068027210884,143.59219954648526,0.37151927437642485,161.4990234374967
395,143.59219954648526,143.94049886621315,0.34829931972788586,172.26562500000261
