event_id,stem,timestamp_s,sample_index,in_scope,identity,asset_sha256,source_identity,quarter_id,quarter_timestamp,offset_ms,role
BASS_00001,bass,0.8823582766439909,38912,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,2,0.8126984126984127,69.6598639455782000,PRIMARY
BASS_00000,bass,0.7314285714285714,32256,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,2,0.8126984126984127,-81.2698412698413000,CONTEXT
BASS_00003,bass,1.5789569160997732,69632,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,4,1.555736961451247,23.2199546485262000,PRIMARY
BASS_00002,bass,1.474467120181406,65024,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,4,1.555736961451247,-81.269841269841000,CONTEXT
BASS_00004,bass,2.3103854875283445,101888,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,6,2.3219954648526078,-11.6099773242633000,PRIMARY
BASS_00006,bass,3.0650340136054424,135168,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,8,3.0418140589569163,23.2199546485261000,PRIMARY
BASS_00005,bass,3.006984126984127,132608,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,8,3.0418140589569163,-34.8299319727893000,CONTEXT
BASS_00007,bass,3.436553287981859,151552,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,9,3.4133333333333336,23.2199546485254000,PRIMARY
BASS_00008,bass,3.4713832199546486,153088,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,9,3.4133333333333336,58.0498866213150000,CONTEXT
BASS_00009,bass,4.516281179138322,199168,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,12,4.504671201814059,11.609977324263000,PRIMARY
BASS_00011,bass,5.259319727891157,231936,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,14,5.224489795918367,34.829931972790000,PRIMARY
BASS_00010,bass,5.154829931972789,227328,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,14,5.224489795918367,-69.659863945578000,CONTEXT
BASS_00012,bass,5.630839002267574,248320,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,15,5.596009070294785,34.829931972789000,PRIMARY
BASS_00013,bass,5.990748299319728,264192,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,16,5.944308390022676,46.439909297052000,PRIMARY
BASS_00014,bass,6.327437641723356,279040,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,17,6.315827664399093,11.609977324263000,PRIMARY
BASS_00015,bass,6.675736961451247,294400,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,18,6.664126984126984,11.609977324263000,PRIMARY
BASS_00016,bass,7.430385487528345,327680,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,20,7.383945578231293,46.439909297052000,PRIMARY
BASS_00018,bass,8.150204081632653,359424,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,22,8.103764172335602,46.439909297051000,PRIMARY
BASS_00017,bass,8.034104308390022,354304,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,22,8.103764172335602,-69.659863945580000,CONTEXT
BASS_00019,bass,8.510113378684807,375296,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,23,8.452063492063493,58.049886621314000,PRIMARY
BASS_00020,bass,8.881632653061224,391680,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,24,8.823582766439909,58.049886621315000,PRIMARY
BASS_00021,bass,9.229931972789116,407040,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,25,9.1718820861678,58.049886621316000,PRIMARY
BASS_00022,bass,9.58984126984127,422912,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,26,9.543401360544218,46.439909297052000,PRIMARY
BASS_00024,bass,10.32126984126984,455168,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,28,10.286439909297052,34.829931972788000,PRIMARY
BASS_00023,bass,10.216780045351474,450560,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,28,10.286439909297052,-69.659863945578000,CONTEXT
BASS_00025,bass,10.692789115646258,471552,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,29,10.634739229024943,58.049886621315000,PRIMARY
BASS_00027,bass,11.052698412698414,487424,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,30,11.00625850340136,46.439909297054000,PRIMARY
BASS_00026,bass,10.924988662131518,481792,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,30,11.00625850340136,-81.269841269842000,CONTEXT
BASS_00028,bass,11.3081179138322,498688,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,31,11.377777777777778,-69.659863945578000,PRIMARY
BASS_00030,bass,12.132426303854876,535040,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,33,12.120816326530612,11.609977324264000,PRIMARY
BASS_00029,bass,12.085986394557823,532992,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,33,12.120816326530612,-34.829931972789000,CONTEXT
BASS_00031,bass,12.527165532879819,552448,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,34,12.49233560090703,34.829931972789000,PRIMARY
BASS_00032,bass,13.154104308390023,580096,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,36,13.235374149659863,-81.269841269840000,PRIMARY
BASS_00033,bass,14.001632653061224,617472,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,38,13.955192743764172,46.439909297052000,PRIMARY
BASS_00035,bass,14.733061224489797,649728,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,40,14.698231292517006,34.829931972791000,PRIMARY
BASS_00034,bass,14.570521541950113,642560,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,40,14.698231292517006,-127.709750566893000,CONTEXT
BASS_00036,bass,14.86077097505669,655360,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,40,14.698231292517006,162.539682539684000,CONTEXT
BASS_00038,bass,15.069750566893424,664576,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,41,15.069750566893424,0E-15,PRIMARY
BASS_00037,bass,14.965260770975057,659968,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,41,15.069750566893424,-104.489795918367000,CONTEXT
BASS_00039,bass,15.429659863945579,680448,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,42,15.441269841269841,-11.609977324262000,PRIMARY
BASS_00040,bass,16.207528344671204,714752,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,44,16.16108843537415,46.439909297054000,PRIMARY
BASS_00041,bass,16.950566893424035,747520,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,46,16.904126984126986,46.439909297049000,PRIMARY
BASS_00042,bass,17.98385487528345,793088,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,49,18.018684807256236,-34.829931972786000,PRIMARY
BASS_00043,bass,18.42503401360544,812544,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,50,18.390204081632653,34.829931972787000,PRIMARY
BASS_00044,bass,19.14485260770975,844288,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,52,19.11002267573696,34.82993197279000,PRIMARY
BASS_00045,bass,19.748571428571427,870912,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,54,19.82984126984127,-81.269841269843000,PRIMARY
BASS_00046,bass,20.21297052154195,891392,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,55,20.201360544217685,11.609977324265000,PRIMARY
BASS_00047,bass,20.58448979591837,907776,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,56,20.54965986394558,34.82993197279000,PRIMARY
BASS_00048,bass,20.94439909297052,923648,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,57,20.897959183673468,46.439909297052000,PRIMARY
BASS_00049,bass,21.31591836734694,940032,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,58,21.24625850340136,69.65986394558000,PRIMARY
BASS_00050,bass,22.04734693877551,972288,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,60,21.966077097505668,81.269841269842000,PRIMARY
BASS_00051,bass,22.66267573696145,999424,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,62,22.68589569160998,-23.21995464853000,PRIMARY
BASS_00052,bass,22.76716553287982,1004032,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,62,22.68589569160998,81.26984126984000,CONTEXT
BASS_00053,bass,23.11546485260771,1019392,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,63,23.057414965986396,58.049886621314000,PRIMARY
BASS_00054,bass,23.486984126984126,1035776,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,64,23.42893424036281,58.049886621316000,PRIMARY
BASS_00055,bass,23.84689342403628,1051648,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,65,23.800453514739228,46.439909297052000,PRIMARY
BASS_00056,bass,24.18358276643991,1066496,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,66,24.171972789115646,11.609977324264000,PRIMARY
BASS_00057,bass,24.555102040816326,1082880,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,67,24.543492063492064,11.609977324262000,PRIMARY
BASS_00058,bass,25.321360544217686,1116672,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,69,25.2865306122449,34.829931972786000,PRIMARY
BASS_00060,bass,25.692879818594104,1133056,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,70,25.658049886621317,34.829931972787000,PRIMARY
BASS_00059,bass,25.588390022675735,1128448,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,70,25.658049886621317,-69.659863945582000,CONTEXT
BASS_00061,bass,25.959909297052153,1144832,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,71,26.02956916099773,-69.659863945577000,PRIMARY
BASS_00062,bass,27.132517006802722,1196544,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,74,27.144126984126984,-11.609977324262000,PRIMARY
BASS_00063,bass,27.492426303854874,1212416,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,75,27.515646258503402,-23.219954648528000,PRIMARY
BASS_00064,bass,27.875555555555554,1229312,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,76,27.88716553287982,-11.609977324266000,PRIMARY
BASS_00065,bass,28.606984126984127,1261568,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,78,28.606984126984127,0E-15,PRIMARY
BASS_00066,bass,28.966893424036282,1277440,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,79,28.955283446712016,11.609977324266000,PRIMARY
BASS_00067,bass,29.31519274376417,1292800,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,80,29.326802721088434,-11.609977324264000,PRIMARY
BASS_00068,bass,30.06984126984127,1326080,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,82,30.046621315192745,23.219954648525000,PRIMARY
BASS_00069,bass,30.418140589569163,1341440,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,83,30.394920634920634,23.219954648529000,PRIMARY
BASS_00070,bass,30.731609977324265,1355264,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,84,30.743219954648527,-11.609977324262000,PRIMARY
BASS_00072,bass,31.149569160997732,1373696,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,85,31.114739229024945,34.829931972787000,PRIMARY
BASS_00071,bass,31.068299319727892,1370112,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,85,31.114739229024945,-46.439909297053000,CONTEXT
BASS_00073,bass,31.509478458049887,1389568,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,86,31.463038548752834,46.439909297053000,PRIMARY
BASS_00074,bass,31.857777777777777,1404928,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,87,31.834557823129252,23.219954648525000,PRIMARY
BASS_00075,bass,32.229297052154195,1421312,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,88,32.182857142857145,46.439909297050000,PRIMARY
BASS_00077,bass,32.57759637188209,1436672,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,89,32.53115646258503,46.43990929706000,PRIMARY
BASS_00076,bass,32.35700680272109,1426944,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,89,32.53115646258503,-174.14965986394000,CONTEXT
BASS_00078,bass,32.96072562358277,1453568,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,90,32.90267573696145,58.04988662132000,PRIMARY
BASS_00079,bass,33.57605442176871,1480704,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,92,33.62249433106576,-46.43990929705000,PRIMARY
BASS_00080,bass,33.69215419501134,1485824,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,92,33.62249433106576,69.65986394558000,CONTEXT
BASS_00082,bass,34.42358276643991,1518080,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,94,34.365532879818595,58.049886621315000,PRIMARY
BASS_00081,bass,34.28426303854875,1511936,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,94,34.365532879818595,-81.269841269845000,CONTEXT
BASS_00083,bass,34.76027210884354,1532928,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,95,34.71383219954649,46.43990929705000,PRIMARY
BASS_00084,bass,35.131791383219955,1549312,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,96,35.085351473922906,46.439909297049000,PRIMARY
BASS_00085,bass,35.49170068027211,1565184,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,97,35.456870748299316,34.829931972794000,PRIMARY
BASS_00086,bass,35.851609977324266,1581056,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,98,35.828390022675734,23.219954648532000,PRIMARY
BASS_00087,bass,36.85006802721088,1625088,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,101,36.94294784580499,-92.87981859411000,PRIMARY
BASS_00088,bass,37.813696145124716,1667584,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,103,37.68598639455782,127.709750566896000,PRIMARY
BASS_00089,bass,37.95301587301587,1673728,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,104,38.05750566893424,-104.48979591837000,PRIMARY
BASS_00090,bass,38.243265306122446,1686528,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,104,38.05750566893424,185.759637188206000,CONTEXT
BASS_00091,bass,38.47546485260771,1696768,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,105,38.42902494331066,46.43990929705000,PRIMARY
BASS_00093,bass,38.81215419501134,1711616,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,106,38.77732426303855,34.82993197279000,PRIMARY
BASS_00092,bass,38.69605442176871,1706496,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,106,38.77732426303855,-81.26984126984000,CONTEXT
BASS_00094,bass,39.555192743764174,1744384,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,108,39.52036281179139,34.829931972784000,PRIMARY
BASS_00095,bass,40.553650793650796,1788416,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,111,40.61170068027211,-58.049886621314000,PRIMARY
BASS_00097,bass,40.90195011337868,1803776,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,112,40.983219954648526,-81.269841269846000,PRIMARY
BASS_00096,bass,40.85551020408163,1801728,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,112,40.983219954648526,-127.709750566896000,CONTEXT
BASS_00099,bass,41.38956916099773,1825280,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,113,41.35473922902494,34.82993197279000,PRIMARY
BASS_00098,bass,41.28507936507936,1820672,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,113,41.35473922902494,-69.65986394558000,CONTEXT
BASS_00100,bass,41.76108843537415,1841664,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,114,41.72625850340136,34.82993197279000,PRIMARY
BASS_00101,bass,42.49251700680272,1873920,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,116,42.4692970521542,23.21995464852000,PRIMARY
BASS_00102,bass,43.23555555555556,1906688,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,118,43.1891156462585,46.43990929706000,PRIMARY
BASS_00103,bass,43.490975056689344,1917952,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,119,43.56063492063492,-69.659863945576000,PRIMARY
