event_id,take,string,condition,cohort,recovery_mode,native_BP_hypotheses,recovery_group_ids,region_start,region_end,search_intervals_json,candidate_context_count,selector_status,selected_timestamp,GT_onset,GT_lower,GT_upper,signed_error_ms,absolute_error_ms,catastrophic_wrong_event,interval_relation,notes
GAL09_20260914_S2_D_CN_R09,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,4,RG0086,102.39674875283445,116.26618956916101,"[[102.39674875283445, 102.70835873015874], [115.76881995464852, 116.26618956916101]]",165,ATTACK_SELECTED_IDENTITY_UNRESOLVED,102.55455782312924,102.55956009070294,102.55856009070295,102.56056009070295,-5.002267573701147,5.002267573701147,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R10,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,6,RG0087,116.52346848072563,128.5920789115646,"[[116.52346848072563, 116.97439818594106], [117.82506984126984, 118.12506984126985], [126.63056825396825, 126.93056825396826], [127.073031292517, 127.37303129251701], [128.2920789115646, 128.5920789115646]]",258,ATTACK_SELECTED_IDENTITY_UNRESOLVED,116.81814058956917,116.82304535147392,116.82204535147392,116.82404535147393,-4.904761904754196,4.904761904754196,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S3_E_F_R01,20260914_0037,E,f,masked_holdout,BP_TEMPORAL_ONLY,14,RG0099,1.8598099773242631,13.752986848072563,"[[1.8598099773242631, 2.183029931972789], [4.775198185941043, 5.284177777777778], [5.972309750566893, 6.272309750566894], [7.110087528344671, 7.410087528344672], [7.562876643990929, 7.86287664399093], [8.237539229024943, 8.537539229024944], [9.270827210884352, 9.570827210884353], [9.700396371882086, 10.000396371882086], [11.338687074829933, 11.638687074829933], [11.781150113378684, 12.081150113378685], [12.976977777777778, 13.276977777777779], [13.452986848072563, 13.752986848072563]]",472,ATTACK_SELECTED_IDENTITY_UNRESOLVED,2.0020861678004533,2.0068208616780043,2.005641723356009,2.008,-4.734693877550988,4.734693877550988,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S3_E_F_R02,20260914_0037,E,f,masked_holdout,BP_TEMPORAL_ONLY,8,RG0100,14.998397732426303,25.254567800453515,"[[14.998397732426303, 15.298397732426304], [17.891849886621316, 18.191849886621313], [18.542008616780045, 18.842008616780042], [19.25021723356009, 19.840466666666664], [21.178757369614516, 21.478757369614513], [23.327887074829935, 23.627887074829932], [24.954567800453518, 25.254567800453515]]",260,ATTACK_SELECTED_IDENTITY_UNRESOLVED,15.124263038548753,15.12959410430839,15.128594104308391,15.13059410430839,-5.33106575963771,5.33106575963771,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S3_E_F_R03,20260914_0037,E,f,masked_holdout,BP_TEMPORAL_ONLY,5,RG0101,26.05879954648526,34.595409070294785,"[[26.05879954648526, 26.39362947845805], [29.19477732426304, 29.494777324263037], [30.066809523809525, 30.366809523809522], [34.29540907029479, 34.595409070294785]]",136,ATTACK_SELECTED_IDENTITY_UNRESOLVED,26.200090702947847,26.205315192743765,26.20428344671202,26.20634693877551,-5.2244897959177194,5.2244897959177194,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S3_E_F_R04,20260914_0037,E,f,masked_holdout,BP_TEMPORAL_ONLY,6,RG0102,37.280457142857145,47.049008163265306,"[[37.280457142857145, 37.60367709750567], [42.49718866213152, 42.79718866213152], [42.89192789115646, 43.19192789115646], [46.4355387755102, 46.7355387755102], [46.74900816326531, 47.049008163265306]]",187,ATTACK_SELECTED_IDENTITY_UNRESOLVED,46.71446712018141,37.464410430839,37.463410430839005,37.465410430839,9250.056689342407,9250.056689342407,True,AFTER,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S3_E_F_R05,20260914_0037,E,f,masked_holdout,BP_TEMPORAL_ONLY,5,RG0103,47.66748027210885,55.91384036281179,"[[47.66748027210885, 47.99070022675737], [50.15329931972789, 50.45329931972789], [52.1166693877551, 52.4166693877551], [55.61384036281179, 55.91384036281179]]",156,ATTACK_SELECTED_IDENTITY_UNRESOLVED,47.80897959183673,47.81432653061224,47.813326530612244,47.815326530612246,-5.346938775510068,5.346938775510068,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S3_E_F_R06,20260914_0037,E,f,masked_holdout,BP_TEMPORAL_ONLY,3,RG0104,59.38836689342404,63.97630022675737,"[[59.38836689342404, 59.68836689342404], [61.96834965986395, 62.268349659863944], [63.67630022675737, 63.97630022675737]]",76,ATTACK_SELECTED_IDENTITY_UNRESOLVED,59.50439909297052,59.5097074829932,59.508707482993195,59.5107074829932,-5.30839002267669,5.30839002267669,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S3_E_F_R07,20260914_0037,E,f,masked_holdout,BP_TEMPORAL_ONLY,6,RG0105,70.64613832199547,79.60070702947847,"[[70.64613832199547, 70.94613832199548], [73.29449705215418, 73.5944970521542], [73.65569024943309, 73.9556902494331], [75.16498730158729, 75.4649873015873], [78.73181814058957, 79.03181814058958], [79.30070702947846, 79.60070702947847]]",194,ATTACK_SELECTED_IDENTITY_UNRESOLVED,70.7548299319728,70.75956462585035,70.75856462585034,70.76056462585034,-4.7346938775518765,4.7346938775518765,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S3_E_F_R08,20260914_0037,E,f,masked_holdout,BP_TEMPORAL_ONLY,4,RG0106,80.96221768707483,85.24700770975058,"[[80.96221768707483, 81.4363673469388], [83.49576054421767, 83.79576054421769], [84.94700770975057, 85.24700770975058]]",102,ATTACK_SELECTED_IDENTITY_UNRESOLVED,81.14820861678004,81.15355102040816,81.15151927437641,81.15458276643992,-5.342403628119996,5.342403628119996,False,BEFORE,One frozen operational BP activity component; exact original selector output
